R_SG,R_TH
-2.045907979,-0.958275352
0.341992028,-0.347319049
0.705821006,-0.953867369
-0.036407902,-0.473812961
0.00411634,1.728429452
-0.428691531,-0.3852804
1.177257758,1.237928364
0.502203284,1.398337586
-0.801209862,0.202320461
0.952441932,-0.872214316
0.230781328,1.045168738
-0.872274996,-0.24454262
-0.170146427,0.395030286
-0.939585762,-0.187179245
0.014932795,-0.568505262
0.169505554,-0.695888893
-0.637930757,-1.57225869
0.219678351,0.661486791
0.141944214,0.585536502
-0.207892671,0.208781644
0.191671581,0.070475615
0.493721613,-0.247863165
0.7674567,0.866305185
0.757559231,0.606908578
0.141736403,-0.177038284
1.170722435,0.93005099
0.121761123,0.79974055
0.779012043,0.019031669
-0.561073471,-1.392164975
-0.988511459,-1.793202522
0.377699514,-0.4568241
0.106375936,0.602097347
0.336266105,1.51565987
-0.30483749,-0.27281451
-0.226074528,-0.882537534
0.337535635,0.13185334
-0.234767205,0.996443996
-1.785139273,-2.765965971
0.036418664,-4.35445013
-0.144811245,-0.469096213
1.238079961,1.951291495
-0.029500312,0.879493449
0.305759426,-0.495799933
-1.55930148,-1.822315361
0.982664334,1.41510338
-0.591571697,0.793497316
-0.213875651,-0.213288996
-1.098509765,-1.396547766
-1.508515243,-2.167903222
-0.845222209,0.050561976
0.878406215,1.826163112
-0.31294689,1.539170724
-0.384942726,1.365284855
-0.397502404,0.010043993
-1.690758405,-0.853309462
-0.573663292,0.374093009
-0.963031277,-1.391190704
1.736553015,0.885326673
-0.485448302,0.202652794
1.878599728,0.6628387
-1.315499741,-0.695235562
0.324492524,0.251811608
0.78575042,0.587114411
0.170043923,0.703407358
1.209668644,1.546399619
-0.353089249,-0.153273299
-0.566118166,0.217067902
-1.04430972,-1.2002434
-0.415847562,1.559675943
-2.83709345,-1.95367494
0.842312334,0.500192468
-0.950990278,-0.574988652
-0.241551764,0.093735672
1.612728368,1.64493977
0.642807571,-0.077486309
0.645319869,0.820846167
0.687199541,0.664428492
0.909741025,0.322375431
-0.439279975,-0.46265301
-0.014065319,0.330546863
1.247360649,1.371348209
0.339613657,-0.304077636
0.469620157,1.597700464
0.643660116,1.335524584
0.194994153,-0.234825775
0.788178302,1.208139054
0.492534366,-0.60039777
-0.846604245,-0.589157895
-0.71256041,0.793992807
0.203107809,0.529515206
-0.606405622,0.476550718
1.285311209,1.042111063
0.909678895,0.230913654
-0.219664951,-0.405354111
-0.499721932,-0.770079814
0.341490077,0.400309865
0.072554014,-0.824198023
-0.161197864,0.114370949
-0.830202623,-2.137799241
-1.270414528,0.320850902
-0.458373836,-2.166958544
1.200054168,2.036503891
0.613997988,1.213158348
0.660622855,1.365046539
-1.481724672,-1.299663887
1.05591428,-0.120668944
-0.712783098,-0.837630483
0.993075695,0.147672788
-0.126791899,-0.42409989
-1.849385885,-1.783855738
0.083874694,0.969694268
0.178441382,-0.820844507
0.161798076,0.934476081
0.377683291,0.145372719
0.161883492,0.88640655
0.613601099,-0.248334104
0.408666562,-0.766552322
-0.387465808,-0.547652679
-0.473497896,-0.184164724
-1.020553958,-1.112168192
0.071271722,-1.096646597
-0.41711416,-1.968511789
-0.174500693,0.223487981
-0.622419398,0.345569306
-0.62925979,-0.475466292
-0.053953043,1.891348534
-0.084093974,-0.446440121
-1.142079427,-1.049837435
-0.492913513,-0.057885418
0.276463571,-0.577743296
1.315637121,1.433769006
-0.350374517,-0.376295787
0.062093948,-0.954869644
0.72420333,0.864973214
-0.607347909,-1.241372187
0.082307635,0.314257455
0.944460436,1.930916565
1.312883968,0.79239259
1.051990294,4.579176552
-0.755996235,-0.523250859
-0.479790812,-1.104184549
0.357659445,0.964864427
0.809607506,0.495501903
-1.081902188,-1.036163862
-1.291761105,-1.388112753
0.358754671,1.402964422
0.009065713,0.232697307
-0.316166064,0.37248466
0.556108489,1.176694566
0.977404871,0.418536282
0.382440163,0.252094878
1.406027472,1.518101769
-0.358801235,0.581691743
0.472467583,-0.529075887
0.218491618,0.806276955
-0.115612564,0.324049218
-0.018497878,-0.074958886
0.812242054,0.931660578
-1.1945652,-0.396716448
-1.482405865,-0.54111972
-0.748077591,-0.837225319
-3.679007583,-2.762883249
-3.769255369,-1.399010647
-2.205488433,-1.681670757
-0.885482998,0.175283231
2.757545171,2.257600339
-1.460304584,-0.85978693
-0.14837689,1.519473794
-0.126293687,-0.405022088
-3.286380891,-1.843177988
-0.066600313,-0.12727887
1.213048988,-0.993834411
-1.649976812,-1.031520144
1.671311534,-2.069175844
-0.636935587,1.185144459
1.577991144,1.759368792
1.817270303,0.900605387
-2.490041867,-1.508723715
0.041820641,0.605276383
2.061980213,1.235234505
0.870804215,0.326026829
-1.119335868,-0.92196776
-2.928012528,-2.048378961
-0.519282359,-0.88396233
0.364985265,-0.847846296
0.966349045,1.286944048
-0.315760386,-1.852590239
0.852648776,0.889669039
0.392992684,0.322005074
-2.58562529,-3.861521851
-0.80194845,-3.328594657
-1.662249586,-5.811904877
2.661758341,4.600201563
-0.911730484,-1.599420749
0.257334732,-0.580254722
-1.224916816,-1.085539475
-2.030066544,-5.254580251
-3.508614266,-1.607214726
-0.091309226,0.838140056
2.900143432,5.751513196
1.418182146,-0.499208339
1.054901844,1.528130417
0.92328148,2.315986532
1.646203486,0.840026652
-0.138164987,-1.688237007
0.372389599,2.00679872
1.260169415,1.641592503
-1.972569528,-1.96225338
-0.164557697,-1.540005262
-0.967829328,-3.1497388
0.680674866,0.793237572
2.098812072,2.820149347
2.764033969,1.85213838
2.021520913,1.345870782
-1.733969911,0.161196792
-2.353291524,-1.880615036
1.614515609,0.958189594
-0.875503175,-0.856839116
1.350254154,-0.026111433
0.639749083,2.692936142
-0.274576692,-1.5989845
-2.542311659,0.047517226
0.144858967,0.275361521
1.394772374,1.361483759
-0.657957749,0.070077444
-0.147356683,1.224991101
-1.045180299,-0.374782528
-1.739508952,-0.932478413
-1.192279871,-1.958784789
0.709859348,1.265442153
-1.506581427,-0.05014763
0.021667177,0.370906284
-1.248634924,-1.36780248
1.656817775,2.135880381
0.532784496,0.733091581
2.174913795,2.364988507
0.414797424,0.997801807
-0.873507166,0.135913114
1.204326361,1.536492321
-2.997526961,-0.333976396
-0.214273351,-0.889647893
-0.329347514,-0.328391614
-0.49830921,-0.694227481
-1.399514895,0.066417927
0.905479256,0.962003707
-1.558780243,-0.049332322
-0.139129394,-0.02515918
2.226739532,1.007211072
-0.319213777,-0.117913802
0.436975422,-0.495219509
-0.106540274,-0.870391553
-0.276036858,-0.018477368
0.244613844,-0.417134273
-0.993779717,0.137612686
2.414361576,1.056506701
0.073745772,0.056922062
0.094683545,-0.052096901
-0.899232414,0.824568604
1.055246148,0.781745549
0.998735199,-0.133987771
-0.126393487,0.057038017
1.73006194,-0.707667089
-1.263528363,-0.74934783
2.130603858,1.865784582
-0.728896076,-0.464856779
0.563622938,0.691755736
1.34899883,-0.026445032
1.472238847,-0.250630253
0.096438523,1.17955758
0.751377296,0.722671142
-0.963734191,-0.146908441
0.635034524,0.857936961
-0.194568335,0.707840649
0.581202154,0.664654463
2.177996824,1.54673675
-0.034544226,0.09761559
-0.712657258,-0.382049539
0.550508942,0.402635155
0.371243352,-0.988401839
0.809127131,1.797718698
-1.151480109,-0.554585194
0.782567449,0.860380922
0.684185751,0.528721138
0.12834382,0.392741388
-0.979302455,-0.22561582
-0.913833316,0.197551307
0.327592357,0.531011085
-1.056574879,-0.973188228
0.775799081,0.983657605
0.815928629,1.269109771
-0.509636289,0.350835313
0.490596782,0.014591461
-0.056471785,-0.619863377
-2.01870183,-0.414520024
1.30016961,1.305226006
-0.243699908,-0.82509428
-0.032740793,-0.738886548
0.903681848,0.293436102
1.241149211,0.931876696
-0.018505545,0.597681276
-0.502277202,1.543509825
-0.686247958,-0.005044009
0.421838759,0.595115121
0.096532173,0.920868141
-0.881560561,-1.389959301
0.362855191,0.288416593
-0.522418525,-0.513691136
1.481988144,1.583763344
-0.097102026,-0.272052588
-0.728447316,-0.008305924
0.545254534,-0.594833218
0.186176842,0.19366747
-0.036146277,0.994133059
-0.998004957,-1.077564429
0.038852902,-1.317389353
-0.125991867,-1.431017342
-0.144281286,0.328899768
0.283332377,-0.791529149
0.467333497,0.671743038
0.253961417,1.469396156
-0.457462369,0.778174805
-1.078772152,-0.440446191
0.40493796,0.879794392
0.181722042,0.124936507
0.056699519,0.656262337
0.003689387,0.207348126
-0.101004178,1.369541992
0.921354419,0.856725469
-0.173129084,0.078254525
-0.345488057,-1.022931463
-1.979272963,0.295308234
-1.065348185,-1.951429481
0.092686556,-1.384566928
-0.698119303,0.030231016
-0.670900573,-2.164292718
0.438265618,1.620419616
-1.596081431,-1.130847698
-0.302100071,0.198738545
-1.553485454,-1.642648619
0.397180758,-1.684176775
1.196684694,-0.321174857
-1.546379337,-1.85714144
-0.032014677,1.348568155
-0.244224116,0.624279791
0.520507581,0.624793035
0.523522998,1.197264028
-0.640913075,-1.311371196
-0.410691499,0.251740165
-0.972417394,-2.331839301
-1.223902328,-1.448764016
1.773068883,1.695949719
-0.056883132,0.051867221
-0.777497709,0.763263904
1.806879062,2.710686411
0.331967452,0.418785619
-0.365332536,-0.405833872
-0.470086413,-0.450842956
1.331846553,1.097158595
0.469192835,-0.199215227
0.642006359,0.828594512
0.465770951,0.012785925
-0.89802796,-1.216844826
-0.072814165,-0.531152307
-0.454695247,-0.476452209
-0.342650698,0.318466065
1.273916113,1.285261556
0.183530803,0.456938287
1.104937297,0.067422541
1.110385495,1.408837924
1.186505538,0.781800606
0.11672691,-0.327729348
0.766864561,0.63857977
0.237982506,-0.143221168
-1.674822437,-1.10012295
1.20604818,1.461113153
0.829372919,0.352245825
-0.579400583,-1.294047536
0.788260667,1.427989415
0.106434279,0.326660193
0.533795782,0.816913576
0.079907034,-0.333013174
0.388676296,-0.590195293
-0.444372382,-0.364235942
-1.101708037,-1.958569663
0.533363133,0.213254743
-0.251112104,0.082482561
0.455343052,-1.329660418
-0.202563429,0.433020801
1.13774566,1.291276434
0.118631794,0.499871476
0.482302314,0.152472712
0.008193484,-0.300167819
0.669265867,0.871327544
-0.132908567,0.014899429
-0.506211058,0.490439901
0.063866897,0.4306561
1.095412481,0.609112378
-0.836759653,0.000815112
0.025469388,-0.198267873
-0.025469388,-0.040027611
-0.41364158,0.832371926
0.226013225,0.283196914
-0.192570382,-0.036366135
-0.1968834,-0.280057813
-0.145285798,-0.046212033
0.0493288,-1.059798288
-0.982928228,-0.460835987
0.179133044,1.708592072
-0.188098125,0.067157811
-0.521020912,-0.199987922
-0.221882213,0.813642613
0.747883825,0.17509904
-0.098996424,0.386860072
0.25493282,-0.208862735
0.438633466,0.928132709
0.015842107,-0.180326941
1.320553699,1.454751937
-0.079499548,-0.255788729
0.249039374,0.985029385
-0.424226473,-0.216499185
0.508726288,0.278714358
-0.335168939,-0.152495984
-0.026079615,0.241862536
-0.668979777,-1.007850337
0.417615095,0.906821387
0.02973968,0.98109031
-0.0810696,0.070810086
0.693501231,0.45674974
-0.064974305,0.144649709
0.308252648,-0.070385363
0.685448344,0.360583741
-1.009626137,-0.507634707
-0.34969169,-0.941794046
-1.052517045,-0.242463798
-0.037913317,0.429525668
0.299288549,0.160501292
0.042729425,-0.496225231
0.123483971,-0.238164617
-0.037423184,1.06538089
0.48116463,0.760197958
-0.374512655,-0.267285911
-0.106651975,0.20701806
-0.030868252,-1.183700136
0.418863194,0.184385889
-0.916696085,-1.383047005
0.300576661,1.154635982
-0.011847756,0.342421188
-0.387800611,-0.067774161
0.466101421,0.661142933
-0.298397571,0.007653159
-0.408526734,-0.449466537
0.789764274,-0.084596518
-1.024528739,-0.465791452
-0.089341915,-0.222090762
-0.066144493,0.283909788
-0.987043566,-1.181928367
-1.093929196,0.065639874
0.179765878,0.274594717
0.26701653,-0.565613251
0.050007435,-0.001566907
0.885504691,0.244141128
0.088689427,0.171012961
0.507860906,0.711359436
0.246326422,0.477611925
-0.004648321,0.224107419
1.126847819,0.73807295
0.786485083,1.098882948
-0.137229901,0.668435585
-0.118148927,-0.214797039
0.523752402,0.735600372
0.934802315,-0.368621975
0.36045684,0.476782107
0.742507285,0.982240176
0.475698407,-0.056122111
0.375653804,0.34583102
-0.307564652,0.043420826
-0.060486203,0.282877306
0.056370501,1.127927503
0.535200493,-0.07257421
-0.37734227,-0.292280943
0.158240625,0.17750623
0.385549933,0.464821997
0.098040148,1.076493978
0.246873817,-0.377180346
0.310939104,1.108828313
0.717652079,0.068185211
0.013023215,0.584057985
-0.216032414,-0.094633444
-0.396651713,0.141916604
0.463435694,0.431570761
0.181179141,-1.23488466
-0.302666018,0.43079501
-0.308574467,0.917130424
-0.328613716,-0.155200475
0.388160817,-0.473407013
-0.418515196,0.339080157
0.5032541,0.944886714
0.31402862,0.420186223
-0.045333309,-0.444588966
0.352498935,0.355690194
1.171608377,1.531431945
0.140603579,0.725426402
-0.433448394,0.455467403
0.799008169,0.811564299
-0.098651767,-1.121083438
0.447111168,2.158731336
-0.752207114,-0.043159402
0.118182568,-0.357277489
-0.451494274,-0.03599808
0.2611731,-0.167494726
0.935584652,1.116432143
-0.320715862,0.830693564
-0.225145146,-0.342490805
0.154309511,0.116263425
0.23177727,0.574729274
0.397295766,0.946507386
-0.645497042,-1.164096934
0.016119883,0.742296174
-1.035410686,-0.638996458
0.210578739,-0.805024735
0.270399961,1.538124799
-0.013762625,-0.128522207
-0.907917043,0.072719721
0.256157077,0.555983089
1.331809712,0.645939724
0.204238086,0.104476139
-0.27352489,0.379807995
0.104519569,0.682448897
0.304730837,-0.061502762
-0.439958595,0.12803531
-0.274664379,0.511138409
0.199526382,0.712108808
-0.904244895,-0.406298172
0.388010785,-1.481086601
-0.636132704,-1.579764981
0.590850469,-0.92087375
-0.278262328,-3.360806114
0.273059677,2.995974878
0.642161081,1.309023314
0.74225221,1.084747665
-0.148917206,-1.049780366
0.028411066,0.321901174
0.021454073,0.063869116
0.455491012,-1.955087574
-0.514425212,0.520831094
-0.242751626,-2.58000586
-0.097326559,-1.270855716
-0.100761486,1.319181432
0.471066676,1.766555421
-0.442527517,0.690512019
-0.082907539,-0.379815797
0.149062769,0.539445281
-0.070405227,1.021074031
0.450404141,0.878713104
-0.74530889,-0.627324356
1.161195177,0.290023405
0.450422807,1.30432462
0.333803241,0.54985917
0.388926384,0.126268223
0.186029979,0.812499168
1.010558672,-0.544078153
-0.959505552,-0.64643833
0.392711365,1.396205191
0.878734587,0.808638126
0.577289868,0.430876606
0.319637299,0.083857447
-0.430979332,-0.293191083
0.110759413,0.354806139
0.255153762,0.40632346
0.311874238,-0.751239686
-0.086357042,0.62048661
0.142825506,0.943956926
-0.299501683,0.001825467
0.303554603,-0.742666864
-1.787550846,-1.470355909
-0.055125899,-0.897348986
0.434874122,1.647887832
-1.140034935,-1.11513086
-0.938623848,-1.274943203
-0.741348106,-1.224807653
-0.614622265,-1.47100833
0.008203657,1.056597021
-1.466640315,-2.140894627
-1.551078644,-2.154175577
-0.27562523,1.731653641
0.494579904,0.808598759
-0.945871758,-5.094386702
-0.534484958,-1.327762828
-0.72531774,-2.129285096
0.977102934,4.323429846
0.693791623,0.393010781
1.438043553,-3.010101469
-0.48918826,0.71759955
-2.537692996,-2.500931433
-0.281572838,-0.12059844
-1.617778186,-2.634177607
0.50679511,1.494541629
0.467202307,2.830367539
0.438093214,1.537564732
1.034073348,0.376076487
0.723623282,0.828571074
-1.390830647,-1.403954205
0.561769693,-0.882957257
0.715866185,0.727665882
-0.450895597,-2.578525624
0.731283157,-0.424495791
0.295602155,-0.737687677
1.891632552,4.136088315
-0.396609299,0.459881876
0.023482592,0.116186751
-0.367081928,-0.271772017
-0.516999453,0.4557445
0.30716445,1.976793159
-0.153619893,-0.360387452
1.252525258,2.101474593
0.643333326,-0.792794076
-1.200547717,-3.021149029
0.012979428,1.365676662
0.026880599,-1.530570754
0.261630837,-1.303951036
-0.727345654,-0.860572446
0.660768782,1.004675222
0.333671213,-1.159382575
-0.379931244,0.236886149
-0.522680525,0.356029391
0.155543193,0.04196714
0.438985387,2.013864887
0.139847669,0.106174938
-0.857557059,-0.518928988
-0.728839628,-0.504342476
-0.759712704,-3.324920234
-1.414794595,-1.99476524
-0.633564916,-1.153351009
-0.632101731,-0.246033483
-0.017804394,-1.017131827
-0.143846226,-0.671090619
-1.647191823,-2.684719886
-0.988382065,-1.417293243
1.120462683,1.305945851
-0.299655571,0.13684705
0.880252074,2.246083727
-0.030766713,-0.628244163
-1.296845298,-0.931795241
0.793745404,0.785726517
0.292388263,1.717946649
1.298793628,3.53346372
1.149062319,0.637990556
-0.503845689,1.284450772
0.413853257,-0.945512334
-0.024994473,0.22722573
1.924131208,3.00213065
0.405662251,-0.322590995
1.797545309,3.410628405
-0.439184533,-0.154579273
-0.721664441,-3.426435952
-0.077808905,-1.324968147
-0.098748826,1.340280058
-0.44573696,-0.848463677
0.495590827,-0.511567656
-1.326757258,-2.45169654
0.429334593,1.793445529
-0.913161847,0.056794385
-0.247404995,1.422771757
-0.213596734,-0.102208697
-0.047492538,-0.921782247
0.315450144,1.364863851
0.264705757,0.041830503
0.476541477,1.195204367
0.308680135,0.403479956
-0.455795625,0.141211011
0.277003244,0.310510403
0.395872008,0.321121678
0.19688008,1.058304081
0.089533648,-2.467004967
0.451142435,0.607042712
0.240815529,0.612928094
-0.395754028,-0.783243769
0.081396024,-0.362196987
0.030233751,0.429533818
0.671508255,-1.71394368
-0.613871276,0.818376175
-0.295389859,-0.961023566
0.085556293,-2.887887558
0.042126746,3.299193806
-0.099572533,-0.681073886
-0.779080179,-1.427454933
0.297613188,0.062612509
-0.20323646,0.508693927
-0.425714249,-0.589813091
0.765674993,0.774345643
0.318818858,0.350450761
0.054963073,0.232017034
-0.342449487,-0.812301745
-0.246224038,-0.541664294
-0.372840672,-2.082307218
0.014814278,-1.227834784
0.245534081,-0.457977223
-0.224734757,0.430013017
-0.045701175,1.055723987
0.450111872,-0.999803392
-0.3149599,0.85550112
0.389938767,0.228018705
-0.03418841,0.698296984
-0.849672034,-0.52598907
-1.483085797,-1.100003788
-0.017020429,0.4287307
-1.7135743,0.141042201
-0.055557554,-0.964212991
0.227916233,-1.11815026
-0.400341069,-0.953733166
0.450882434,0.658770831
-0.188927104,0.943796454
0.275603117,-0.239570816
0.786740174,-0.290776787
0.700084976,-1.242494046
0.354608597,0.0746249
0.225819169,-1.416784272
0.490125295,-0.747940905
0.787113059,-5.373147433
-1.369484718,-0.500939799
-0.244593098,0.506627133
-0.094159855,2.52861218
0.949376742,-0.367447608
-0.166453344,0.042130534
-0.04897222,-0.223574014
-0.26690634,2.214339336
0.247183478,-0.510039808
-0.0894379,1.896500911
-0.371656915,-0.886761204
0.158721321,0.240796991
-0.000638213,-0.202044511
-1.074765157,1.373716688
-0.785272719,0.479609912
-1.097026244,-2.000665988
0.654564946,-1.312324038
-0.4739516,-0.029097086
-0.681796506,-0.579771215
-2.049789606,1.005160161
-0.192713728,0.266709582
0.947495135,1.164063481
0.828809975,0.096460673
0.134652461,-0.450689745
0.39362967,0.432176512
0.209413801,1.364610056
0.146493644,-0.166798087
0.961838627,1.550571108
0.048859458,-0.463406106
0.584782747,-0.393622472
-0.069630782,-1.296789958
0.429640995,0.017636752
0.190467961,-0.217225359
-0.071503805,0.191919483
-0.496458471,0.05673759
0.274535782,1.0241561
0.452355335,0.55081134
-0.989195492,1.041840284
0.793876959,0.492360484
0.383518517,0.431517726
0.401229522,0.042162103
0.226321355,0.212020218
-0.307526001,-0.445985215
0.088554568,1.122617592
-1.026855749,-0.577794087
-0.519194151,1.032676069
-0.249223945,0.122507927
0.59748534,0.357912272
0.054962998,-0.292344709
-0.423996398,-0.643690461
-0.767360945,-0.205448868
0.528172252,-0.071271913
1.242979067,-0.782176361
-0.246460871,0.304004435
1.253319732,0.473761685
0.607063957,-0.330586115
0.306569053,0.950518194
0.517232503,0.536217753
0.30999815,0.811947697
-0.179619218,0.65658797
73.35955124,-0.387397179
-72.73695926,0.056768576
-0.268981167,-0.91436219
0.181789601,0.194107312
-0.197708024,0.544095325
-0.167452943,-0.028790235
1.704472227,0.90864115
0.018441678,0.49384222
0.062369138,0.304056084
0.664285446,0.14002237
-0.597351039,0.587648427
0,-0.050596264
0.293000985,-1.025150014
-0.763718944,0.21777769
-0.15338444,0.077915827
0.82953824,0.184630456
-0.373163388,0.4611455
-0.215139562,-1.236615428
-0.281703799,-0.099764137
0.347310393,-1.696168474
0.136619189,-0.119721824
-0.917443296,-0.162033961
1.131228198,1.507694996
0.410314772,-0.05875525
-0.302980455,0.717739747
-0.0049042,0.381407407
0.093138688,-1.136424476
-0.113064473,0.588361047
0.118882761,0.163097898
0.377769533,-0.597421523
0.148150433,-0.61397686
-0.269028093,0.319307576
-0.06782872,0.719726092
0.878507906,0.40692974
-0.147349554,0.511289106
0.193692478,1.765037927
-0.168815799,0.918774899
-0.501761777,-0.33337497
-0.016159005,0.259081783
0.601606601,0.333885539
0.174725956,-0.049394236
-0.344900039,0.812581996
-0.11482627,-0.373692003
0.090231738,-0.458105453
0.007287899,-0.068656801
-0.090833012,1.0813427
-0.481972691,-0.056407522
0.072047432,-1.345498984
-0.237709062,0.724275204
-0.313121635,0.367336204
-0.04296983,0.096049381
0.142036981,-0.531128152
-0.015022449,0.516828771
0.520787525,0.610327186
-0.229631744,0.389095035
-0.471294263,0.169081108
0.252777154,0.407045256
0.282696079,0.093801723
0.561183062,0.667465651
-0.250345763,0.290289463
0,0.022550158
-0.422412895,0.666904879
0.654832474,0.736407418
0.407859971,0.077786679
0.07441782,0.341804852
0.110012675,-0.146624248
0.112909081,0.334640086
0.079623842,-1.159732678
0.714673922,1.355180306
0.394050033,0.152974608
-0.110977538,-0.004534016
0.103821413,-1.636533142
0.606746207,-1.085679178
-0.882348159,-0.145874088
-0.781054637,1.270392436
0.278962034,0.629848951
-0.223830175,-0.430624086
-0.18117558,-0.009196369
-0.767218,-0.128838043
0.379952811,1.581834436
-0.199507664,-0.167178609
0.603366633,0.3011085
-0.060052359,-0.275819377
0.110118713,0.031764451
0.217467345,0.512022634
0.013237582,0.041261307
0.04240863,0.357743
0.14363458,0.394859652
-0.218237653,-0.189543168
0.553382921,0.282262768
-0.336946935,-0.354075596
-0.094031981,0.165348616
0.036361506,0.445335424
0.613145111,0.930882678
-0.072590297,-0.223838222
-0.137857431,0.290134683
-0.19589877,0.02839932
0.232699281,-0.100380381
-0.129609886,-0.066344215
0.258753254,-0.079671202
-0.051697116,0.030990788
-0.993696991,-0.141750644
-0.483890216,-0.538455024
0.024568646,0.861530526
0.235068281,0.042913851
-0.256906779,0.289816925
0.046097904,0.038998126
-0.160220945,0.110621566
-0.055287222,0.006281644
0.037064042,0.511881825
-0.075661702,-0.902091838
-0.395342906,-0.007567493
-0.386801546,0.105892819
-1.08983336,-1.116232908
0.756874616,0.035031736
-0.284736919,-1.986771335
-0.534101135,0.259506176
1.003406528,1.109547465
-1.091460631,-0.506853876
-0.676004205,-0.670100437
-0.242318243,0.286812341
0.135145302,0.040721482
-1.401266134,-1.383434133
0.427717461,0.167601828
0.419608792,-0.133534965
0.679536246,-0.034722109
0.616627818,0.898230139
0.110410546,0.516874005
-0.44922533,0.556627151
0.384730604,0.393691198
0.318348327,0.171354445
1.227322214,1.194485723
0.505401611,-0.314857342
-0.282088493,0.37733151
0.181759832,-0.490111809
0.10397508,0.213414812
-0.138961762,-0.151940114
0.443575497,-0.701275401
-0.268460609,0.245974367
-0.256696603,-0.585340124
0.64414123,0.967120597
0.324442178,-0.084361695
-0.81764871,-0.433075924
0.759121542,0.774523448
0.68539045,-0.235531098
-0.628974491,-0.563850926
0.892375144,0.668388831
-0.143287714,0.690367297
0.1334227,0.41795639
0.139514411,-0.363887722
-0.260065731,0.552837356
0.285139759,-0.370100587
-1.347948788,-0.005646651
0.503323352,0.011292984
-0.571412015,0.036379831
0.043279497,0.199226965
-0.211430018,-1.399823066
0.664888029,-1.020068747
-0.034344901,-2.122313868
0.163484575,-0.77981564
-0.906285336,-2.436113844
-2.428978129,-1.139378974
0.376883308,1.254970685
0.507505478,2.441904589
1.100088051,-0.160995568
1.556043129,1.473554937
0.046522308,-0.368970432
0.40129306,-0.39983955
0.231954597,-0.96526164
0.416879901,-0.810340035
-0.046927442,-0.036716969
-1.130212094,-0.967494095
-1.40178961,-0.383001181
0.641155361,1.55593688
1.265026639,1.381057363
-0.199594593,0.511302178
0.193017613,0.116969395
-0.114269317,0.245256435
-0.447262952,-0.767119166
0.380495583,0.009190513
-1.149493342,-0.370916404
0.212457596,1.154900803
0.79256993,-0.01823831
0.611202056,0.14776484
0.470799041,1.483708659
1.21532832,2.405558793
-0.381203454,-0.628877628
0.401720182,0.094395436
0.203473761,0.188523976
-0.002924746,-0.403245378
-0.817889365,-0.325162473
0.774593116,1.16691987
-0.322091674,0.505654608
0.724782858,0.354488118
-0.3895248,-0.737703165
0.473421332,-0.426061025
0.300342872,0.634363251
-0.740124654,0.515146346
0.205978111,0.154213495
0.02743172,-0.486984241
-0.328800089,-1.269812637
0.576511798,0.964628636
-0.418845115,-0.578663685
0.475586667,0.298820914
0.093625887,-0.585323457
-0.426678343,0.265168808
-0.682968342,-0.411248913
0.030264076,-0.307338172
0.533842463,-1.227368205
-0.787403333,-0.610366541
0.652892916,0.958484026
-0.379356898,-0.548594726
-0.185511083,-1.85526635
-0.580507322,0.832557624
-0.147803925,0.032381532
-0.321538435,-0.180823086
0.39383859,-1.699679793
-0.180551755,-0.180292678
-0.243623574,1.225896824
0.723486427,0.041127682
0.773104195,-0.141733284
-0.06771642,-0.652467749
0.09174326,-0.366457704
0.168611397,-0.109009838
0.366975032,-1.089333219
0.537950551,-0.079555297
0.12050358,0.086237734
-0.210106333,0.62815574
0.000290106,1.295737768
0.195050759,0.434952498
0.343095156,1.122746854
-0.142644726,-0.301836779
-0.010981104,0.016181387
0.34849473,0.175884479
1.691361981,1.422166934
-0.18195221,-0.200838488
-0.624322645,-0.417630605
0.152883858,0.577059246
-0.353184233,-1.111065586
0.186026895,-0.463051992
0.292199901,0.68509767
0.081094351,-0.427151463
-0.592219037,-1.123257145
-0.227434274,-0.593321976
0.006882174,0.280072726
-0.794571185,-0.450335887
-0.783746506,-1.42935781
0.558624156,0.810953587
0.542844485,-0.611594271
-0.823654725,-1.04318962
0.314408206,0.68619533
0.075554176,0.096881428
0.211595019,0.982866042
-0.101983781,-0.117779409
-0.159974346,1.024258305
-0.416611663,-0.384101954
0.005232908,0.403104578
0.299563071,-0.156715692
0.308782004,-1.035622477
-0.025141493,-0.677283088
-1.017885539,0.19074175
-0.20956617,-0.482894291
-0.753614497,0.1632293
-1.525681397,-1.290331803
0.271725082,0.35147758
-0.144588992,0.594020523
-0.339289435,1.098644596
-0.400962365,0.060351833
-0.761855469,-1.063797275
0.925560535,0.782286492
0.656335522,0.713519764
0.184435822,-0.435324071
-0.92018298,-0.421246288
-0.756359685,0.092507252
0.839980784,0.762742799
-0.769358777,-0.446602106
0.016360216,-1.105528846
0.42835033,0.841261237
0.7408098,-0.055199201
0.345234542,0.994881596
-0.043574286,0.079664754
-0.868570858,-0.094814822
-1.233753159,-0.45160217
1.126194357,-0.440356976
0.316320238,-0.863107252
0.446439352,-0.136186335
-0.293304103,-1.104364509
0.239441398,0.7128877
-1.688560355,-0.915369185
-0.536904618,0.157671926
0.381227475,0.833825631
0.950986518,0.386483652
0.159330844,-0.151054895
0.671942138,-0.111591399
0.436023529,-0.369272657
0.595518586,-0.987127966
-0.061379802,-1.322531845
-0.363713484,0.027631179
-0.083388682,-0.219879086
-0.110895492,-0.456510919
-1.17701893,-1.791230893
-0.980520434,-0.317660923
0.088650733,0.666772951
-2.51304368,1.583874153
